pago_id;run_socio_titular;nombre_socio_titular;anio_membresia;mes_cuota;fecha_vencimiento;monto_membresia;monto_adicionales;monto_total;estado_pago;fecha_pago;medio_pago;registro_incorrecto;tipo_error
5066;20484469-3;Patricia Pardo Fuentes;2026;6;5/6/26;35000;0;35000;pagado;2/6/26;efectivo;NO;
5067;20484469-3;Patricia Pardo Fuentes;2026;7;5/7/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5068;20484469-3;Patricia Pardo Fuentes;2026;8;5/8/26;35000;0;35000;pagado;5/8/26;transferencia;NO;
5069;20484469-3;Patricia Pardo Fuentes;2026;9;5/9/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5070;20484469-3;Patricia Pardo Fuentes;2026;10;5/10/26;35000;0;35000;pagado;1/10/26;tarjeta_credito;NO;
5071;20484469-3;Patricia Pardo Fuentes;2026;11;5/11/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5072;20484469-3;Patricia Pardo Fuentes;2026;12;5/12/26;35000;0;35000;pagado;4/12/26;efectivo;NO;
5073;20848551-2;Daniela Henriquez Fuentes;2026;1;5/1/26;35000;0;35000;pagado;2/1/26;transferencia;NO;
5074;20848551-2;Daniela Henriquez Fuentes;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5075;20848551-2;Daniela Henriquez Fuentes;2026;3;5/3/26;35000;0;35000;pagado;5/3/26;tarjeta_credito;NO;
5076;20848551-2;Daniela Henriquez Fuentes;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5077;20848551-2;Daniela Henriquez Fuentes;2026;5;5/5/26;35000;0;35000;pagado;1/5/26;efectivo;NO;
5078;20848551-2;Daniela Henriquez Fuentes;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5079;20848551-2;Daniela Henriquez Fuentes;2026;7;5/7/26;35000;0;35000;pagado;3/7/26;transferencia;NO;
5080;20848551-2;Daniela Henriquez Fuentes;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5081;20848551-2;Daniela Henriquez Fuentes;2026;9;5/9/26;35000;0;35000;pagado;4/9/26;tarjeta_credito;NO;
5082;20848551-2;Daniela Henriquez Fuentes;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5083;20848551-2;Daniela Henriquez Fuentes;2026;11;5/11/26;35000;0;35000;pagado;2/11/26;efectivo;NO;
5084;20848551-2;Daniela Henriquez Fuentes;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5085;22997716-4;Natalia Duarte Nuñez;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5086;22997716-4;Natalia Duarte Nuñez;2026;2;5/2/26;35000;0;35000;pagado;3/2/26;transferencia;NO;
5087;22997716-4;Natalia Duarte Nuñez;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5088;22997716-4;Natalia Duarte Nuñez;2026;4;5/4/26;35000;0;35000;pagado;5/4/26;tarjeta_credito;NO;
5089;22997716-4;Natalia Duarte Nuñez;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5090;22997716-4;Natalia Duarte Nuñez;2026;6;5/6/26;35000;0;35000;pagado;1/6/26;efectivo;NO;
5091;22997716-4;Natalia Duarte Nuñez;2026;7;5/7/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5092;22997716-4;Natalia Duarte Nuñez;2026;8;5/8/26;35000;0;35000;pagado;4/8/26;transferencia;NO;
5093;22997716-4;Natalia Duarte Nuñez;2026;9;5/9/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5094;22997716-4;Natalia Duarte Nuñez;2026;10;5/10/26;35000;0;35000;pagado;2/10/26;tarjeta_credito;NO;
5095;22997716-4;Natalia Duarte Nuñez;2026;11;5/11/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5096;22997716-4;Natalia Duarte Nuñez;2026;12;5/12/26;35000;0;35000;pagado;5/12/26;efectivo;NO;
5097;15182198-7;Patricia Duarte Espinoza;2026;1;5/1/26;35000;0;35000;pagado;2/1/26;transferencia;NO;
5098;15182198-7;Patricia Duarte Espinoza;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5099;15182198-7;Patricia Duarte Espinoza;2026;3;5/3/26;35000;0;35000;pagado;4/3/26;tarjeta_credito;NO;
5100;15182198-7;Patricia Duarte Espinoza;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5101;15182198-7;Patricia Duarte Espinoza;2026;5;5/5/26;35000;0;35000;pagado;1/5/26;efectivo;NO;
5102;15182198-7;Patricia Duarte Espinoza;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5103;15182198-7;Patricia Duarte Espinoza;2026;7;5/7/26;35000;0;35000;pagado;3/7/26;transferencia;NO;
5104;15182198-7;Patricia Duarte Espinoza;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5105;15182198-7;Patricia Duarte Espinoza;2026;9;5/9/26;35000;0;35000;pagado;2/9/26;tarjeta_credito;NO;
5106;15182198-7;Patricia Duarte Espinoza;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5107;15182198-7;Patricia Duarte Espinoza;2026;11;5/11/26;35000;0;35000;pagado;4/11/26;efectivo;NO;
5108;15182198-7;Patricia Duarte Espinoza;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5109;9848362-5;Ignacio Quezada Henriquez;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5110;9848362-5;Ignacio Quezada Henriquez;2026;2;5/2/26;35000;0;35000;pagado;1/2/26;transferencia;NO;
5111;9848362-5;Ignacio Quezada Henriquez;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5112;9848362-5;Ignacio Quezada Henriquez;2026;4;5/4/26;35000;0;35000;pagado;3/4/26;tarjeta_credito;NO;
5113;9848362-5;Ignacio Quezada Henriquez;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5114;9848362-5;Ignacio Quezada Henriquez;2026;6;5/6/26;35000;0;35000;pagado;5/6/26;efectivo;NO;
5115;9848362-5;Ignacio Quezada Henriquez;2026;7;5/7/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5116;9848362-5;Ignacio Quezada Henriquez;2026;8;5/8/26;35000;0;35000;pagado;2/8/26;transferencia;NO;
5117;9848362-5;Ignacio Quezada Henriquez;2026;9;5/9/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5118;9848362-5;Ignacio Quezada Henriquez;2026;10;5/10/26;35000;0;35000;pagado;4/10/26;tarjeta_credito;NO;
5119;9848362-5;Ignacio Quezada Henriquez;2026;11;5/11/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5120;9848362-5;Ignacio Quezada Henriquez;2026;12;5/12/26;35000;0;35000;pagado;1/12/26;efectivo;NO;
5121;17608709-0;Helena Jara Duarte;2026;1;5/1/26;35000;0;35000;pagado;3/1/26;transferencia;NO;
5122;17608709-0;Helena Jara Duarte;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5123;17608709-0;Helena Jara Duarte;2026;3;5/3/26;35000;0;35000;pagado;5/3/26;tarjeta_credito;NO;
5124;17608709-0;Helena Jara Duarte;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5125;17608709-0;Helena Jara Duarte;2026;5;5/5/26;35000;0;35000;pagado;1/5/26;efectivo;NO;
5126;17608709-0;Helena Jara Duarte;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5127;17608709-0;Helena Jara Duarte;2026;7;5/7/26;35000;0;35000;pagado;4/7/26;transferencia;NO;
5128;17608709-0;Helena Jara Duarte;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5129;17608709-0;Helena Jara Duarte;2026;9;5/9/26;35000;0;35000;pagado;1/9/26;tarjeta_credito;NO;
5130;17608709-0;Helena Jara Duarte;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5131;17608709-0;Helena Jara Duarte;2026;11;5/11/26;35000;0;35000;pagado;2/11/26;efectivo;NO;
5132;17608709-0;Helena Jara Duarte;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5133;16804818-1;Loreto Alvarez Mendez;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5134;16804818-1;Loreto Alvarez Mendez;2026;2;5/2/26;35000;0;35000;pagado;2/2/26;transferencia;NO;
5135;16804818-1;Loreto Alvarez Mendez;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5136;16804818-1;Loreto Alvarez Mendez;2026;4;5/4/26;35000;0;35000;pagado;1/4/26;tarjeta_credito;NO;
5137;16804818-1;Loreto Alvarez Mendez;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5138;16804818-1;Loreto Alvarez Mendez;2026;6;5/6/26;35000;0;35000;pagado;4/6/26;efectivo;NO;
5139;16804818-1;Loreto Alvarez Mendez;2026;7;5/7/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5140;16804818-1;Loreto Alvarez Mendez;2026;8;5/8/26;35000;0;35000;pagado;5/8/26;transferencia;NO;
5141;16804818-1;Loreto Alvarez Mendez;2026;9;5/9/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5142;16804818-1;Loreto Alvarez Mendez;2026;10;5/10/26;35000;0;35000;pagado;3/10/26;tarjeta_credito;NO;
5143;16804818-1;Loreto Alvarez Mendez;2026;11;5/11/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5144;16804818-1;Loreto Alvarez Mendez;2026;12;5/12/26;35000;0;35000;pagado;1/12/26;efectivo;NO;
5145;5058856-4;Beatriz Alvarez Lagos;2026;1;5/1/26;35000;0;35000;pagado;3/1/26;transferencia;NO;
5146;5058856-4;Beatriz Alvarez Lagos;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5147;5058856-4;Beatriz Alvarez Lagos;2026;3;5/3/26;35000;0;35000;pagado;4/3/26;tarjeta_credito;NO;
5148;5058856-4;Beatriz Alvarez Lagos;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5149;5058856-4;Beatriz Alvarez Lagos;2026;5;5/5/26;35000;0;35000;pagado;2/5/26;efectivo;NO;
5150;5058856-4;Beatriz Alvarez Lagos;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5151;5058856-4;Beatriz Alvarez Lagos;2026;7;5/7/26;35000;0;35000;pagado;5/7/26;transferencia;NO;
5152;5058856-4;Beatriz Alvarez Lagos;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5153;5058856-4;Beatriz Alvarez Lagos;2026;9;5/9/26;35000;0;35000;pagado;1/9/26;tarjeta_credito;NO;
5154;5058856-4;Beatriz Alvarez Lagos;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5155;5058856-4;Beatriz Alvarez Lagos;2026;11;5/11/26;35000;0;35000;pagado;4/11/26;efectivo;NO;
5156;5058856-4;Beatriz Alvarez Lagos;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5157;12170069-7;Oscar Contreras Lagos;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5158;12170069-7;Oscar Contreras Lagos;2026;2;5/2/26;35000;0;35000;pagado;5/2/26;transferencia;NO;
5159;12170069-7;Oscar Contreras Lagos;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5160;12170069-7;Camila Gonzalez;2026;4;5/4/26;35000;0;35000;pagado;1/4/26;tarjeta_credito;SI;nombre_diferente
5161;12170069-7;Oscar Contreras Lagos;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5162;12170069-7;Oscar Contreras Lagos;2026;6;5/6/26;35000;0;35000;pagado;3/6/26;efectivo;NO;
5163;12170069-7;Oscar Contreras Lagos;2026;7;5/7/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5164;12170069-7;Oscar Contreras Lagos;2026;8;5/8/26;35000;0;35000;pagado;2/8/26;transferencia;NO;
5165;12170069-7;Oscar Contreras Lagos;2026;9;5/9/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5166;12170069-7;Oscar Contreras Lagos;2026;10;5/10/26;35000;0;35000;pagado;5/10/26;tarjeta_credito;NO;
5167;12170069-7;Oscar Contreras Lagos;2026;11;5/11/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5168;12170069-7;Oscar Contreras Lagos;2026;12;5/12/26;35000;0;35000;pagado;4/12/26;efectivo;NO;
5169;24692054-0;Loreto Duarte Quezada;2026;1;5/1/26;35000;0;35000;pagado;2/1/26;transferencia;NO;
5170;24692054-0;Loreto Duarte Quezada;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5171;24692054-0;Loreto Duarte Quezada;2026;3;5/3/26;35000;0;35000;pagado;1/3/26;tarjeta_credito;NO;
5172;24692054-0;Loreto Duarte Quezada;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5173;24692054-0;Loreto Duarte Quezada;2026;5;5/5/26;35000;0;35000;pagado;5/5/26;efectivo;NO;
5174;24692054-0;Loreto Duarte Quezada;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5175;24692054-0;Loreto Duarte Quezada;2026;7;5/7/26;35000;0;35000;pagado;3/7/26;transferencia;NO;
5176;24692054-0;Loreto Duarte Quezada;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5177;24692054-0;Loreto Duarte Quezada;2026;9;5/9/26;35000;0;35000;pagado;2/9/26;tarjeta_credito;NO;
5178;24692054-0;Loreto Duarte Quezada;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5179;24692054-0;Loreto Duarte Quezada;2026;11;5/11/26;35000;0;35000;pagado;4/11/26;efectivo;NO;
5180;24692054-0;Loreto Duarte Quezada;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5181;17862474-9;Patricia Barrera Pardo;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5182;17862474-9;Patricia Barrera Pardo;2026;2;5/2/26;35000;0;35000;pagado;4/2/26;transferencia;NO;
5183;17862474-9;Patricia Barrera Pardo;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5184;17862474-9;Patricia Barrera Pardo;2026;4;5/4/26;35000;0;35000;pagado;2/4/26;tarjeta_credito;NO;
5185;17862474-9;Patricia Barrera Pardo;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5186;17862474-9;Patricia Barrera Pardo;2026;6;5/6/26;35000;0;35000;pagado;5/6/26;efectivo;NO;
5187;17862474-9;Patricia Barrera Pardo;2026;7;5/7/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5188;17862474-9;Patricia Barrera Pardo;2026;8;5/8/26;35000;0;35000;pagado;1/8/26;transferencia;NO;
5189;17862474-9;Patricia Barrera Pardo;2026;9;5/9/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5190;17862474-9;Patricia Barrera Pardo;2026;10;5/10/26;35000;0;35000;pagado;2/10/26;tarjeta_credito;NO;
5191;17862474-9;Patricia Barrera Pardo;2026;11;5/11/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5192;17862474-9;Patricia Barrera Pardo;2026;12;5/12/26;35000;0;35000;pagado;4/12/26;efectivo;NO;
5193;16701421-6;Felicia Henriquez Nuñez;2026;1;5/1/26;35000;0;35000;pagado;1/1/26;transferencia;NO;
5194;16701421-6;Felicia Henriquez Nuñez;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5195;16701421-6;Felicia Henriquez Nuñez;2026;3;5/3/26;35000;0;35000;pagado;5/3/26;tarjeta_credito;NO;
5196;16701421-6;Felicia Henriquez Nuñez;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5197;16701421-6;Felicia Henriquez Nuñez;2026;5;5/5/26;35000;0;35000;pagado;3/5/26;efectivo;NO;
5198;16701421-6;Felicia Henriquez Nuñez;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5199;16701421-6;Felicia Henriquez Nuñez;2026;7;5/7/26;35000;0;35000;pagado;2/7/26;transferencia;NO;
5200;16701421-6;Felicia Henriquez Nuñez;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5201;16701421-6;Felicia Henriquez Nuñez;2026;9;5/9/26;35000;0;35000;pagado;1/9/26;tarjeta_credito;NO;
5202;16701421-6;Felicia Henriquez Nuñez;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5203;16701421-6;Felicia Henriquez Nuñez;2026;11;5/11/26;35000;0;35000;pagado;4/11/26;efectivo;NO;
5204;16701421-6;Felicia Henriquez Nuñez;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5205;22924363-2;Beatriz Jara Ortiz;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5206;22924363-2;Beatriz Jara Ortiz;2026;2;5/2/26;35000;0;35000;pagado;3/2/26;transferencia;NO;
5207;22924363-2;Beatriz Jara Ortiz;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5208;22924363-2;Beatriz Jara Ortiz;2026;4;5/4/26;35000;0;35000;pagado;5/4/26;tarjeta_credito;NO;
5209;22924363-2;Beatriz Jara Ortiz;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5210;22924363-2;Beatriz Jara Ortiz;2026;6;5/6/26;35000;0;35000;pagado;2/6/26;efectivo;NO;
5211;22924363-2;Beatriz Jara Ortiz;2026;7;5/7/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5212;22924363-2;Beatriz Jara Ortiz;2026;8;5/8/26;35000;0;35000;pagado;5/8/26;transferencia;NO;
5213;22924363-2;Beatriz Jara Ortiz;2026;9;5/9/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5214;22924363-2;Beatriz Jara Ortiz;2026;10;5/10/26;35000;0;35000;pagado;1/10/26;tarjeta_credito;NO;
5215;22924363-2;Beatriz Jara Ortiz;2026;11;5/11/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5216;22924363-2;Beatriz Jara Ortiz;2026;12;5/12/26;35000;0;35000;pagado;4/12/26;efectivo;NO;
5217;12620839-1;Diego Gonzalez;2026;1;5/1/26;35000;0;35000;pagado;2/1/26;transferencia;SI;nombre_diferente
5218;12620839-1;Patricia Quezada Iturra;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5219;12620839-1;Patricia Quezada Iturra;2026;3;5/3/26;35000;0;35000;pagado;5/3/26;tarjeta_credito;NO;
5220;12620839-1;Patricia Quezada Iturra;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5221;12620839-1;Patricia Quezada Iturra;2026;5;5/5/26;35000;0;35000;pagado;1/5/26;efectivo;NO;
5222;12620839-1;Patricia Quezada Iturra;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5223;12620839-1;Patricia Quezada Iturra;2026;7;5/7/26;35000;0;35000;pagado;3/7/26;transferencia;NO;
5224;12620839-1;Patricia Quezada Iturra;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5225;12620839-1;Patricia Quezada Iturra;2026;9;5/9/26;35000;0;35000;pagado;4/9/26;tarjeta_credito;NO;
5226;12620839-1;Patricia Quezada Iturra;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5227;12620839-1;Patricia Quezada Iturra;2026;11;5/11/26;35000;0;35000;pagado;2/11/26;efectivo;NO;
5228;12620839-1;Patricia Quezada Iturra;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5229;5093909-9;Javiera Barrera Duarte;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5230;5093909-9;Javiera Barrera Duarte;2026;2;5/2/26;35000;0;35000;pagado;1/2/26;transferencia;NO;
5231;5093909-9;Javiera Barrera Duarte;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5232;5093909-9;Javiera Barrera Duarte;2026;4;5/4/26;35000;0;35000;pagado;3/4/26;tarjeta_credito;NO;
5233;5093909-9;Javiera Barrera Duarte;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5234;5093909-9;Javiera Barrera Duarte;2026;6;5/6/26;35000;0;35000;pagado;5/6/26;efectivo;NO;
5235;5093909-9;Javiera Barrera Duarte;2026;7;5/7/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5236;5093909-9;Javiera Barrera Duarte;2026;8;5/8/26;35000;0;35000;pagado;2/8/26;transferencia;NO;
5237;5093909-9;Javiera Barrera Duarte;2026;9;5/9/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5238;5093909-9;Javiera Barrera Duarte;2026;10;5/10/26;35000;0;35000;pagado;4/10/26;tarjeta_credito;NO;
5239;5093909-9;Javiera Barrera Duarte;2026;11;5/11/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5240;5093909-9;Javiera Barrera Duarte;2026;12;5/12/26;35000;0;35000;pagado;1/12/26;efectivo;NO;
5241;19556227-9;Mauricio Fuentes Contreras;2026;1;5/1/26;35000;0;35000;pagado;3/1/26;transferencia;NO;
5242;19556227-9;Mauricio Fuentes Contreras;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5243;19556227-9;Juan Gonzalez;2026;3;5/3/26;35000;0;35000;pagado;5/3/26;tarjeta_credito;SI;nombre_diferente
5244;19556227-9;Mauricio Fuentes Contreras;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5245;19556227-9;Mauricio Fuentes Contreras;2026;5;5/5/26;35000;0;35000;pagado;1/5/26;efectivo;NO;
5246;19556227-9;Mauricio Fuentes Contreras;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5247;19556227-9;Mauricio Fuentes Contreras;2026;7;5/7/26;35000;0;35000;pagado;4/7/26;transferencia;NO;
5248;19556227-9;Mauricio Fuentes Contreras;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5249;19556227-9;Mauricio Fuentes Contreras;2026;9;5/9/26;35000;0;35000;pagado;1/9/26;tarjeta_credito;NO;
5250;19556227-9;Mauricio Fuentes Contreras;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5251;19556227-9;Mauricio Fuentes Contreras;2026;11;5/11/26;35000;0;35000;pagado;3/11/26;efectivo;NO;
5252;19556227-9;Mauricio Fuentes Contreras;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5253;17877848-0;Mauricio Henriquez Espinoza;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5254;17877848-0;Mauricio Henriquez Espinoza;2026;2;5/2/26;35000;0;35000;pagado;2/2/26;transferencia;NO;
5255;17877848-0;Mauricio Henriquez Espinoza;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5256;17877848-0;Camila Gonzalez;2026;4;5/4/26;35000;0;35000;pagado;4/4/26;tarjeta_credito;SI;nombre_diferente
5257;17877848-0;Mauricio Henriquez Espinoza;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5258;17877848-0;Mauricio Henriquez Espinoza;2026;6;5/6/26;35000;0;35000;pagado;4/6/26;efectivo;NO;
5259;17877848-0;Mauricio Henriquez Espinoza;2026;7;5/7/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5260;17877848-0;Mauricio Henriquez Espinoza;2026;8;5/8/26;35000;0;35000;pagado;5/8/26;transferencia;NO;
5261;17877848-0;Mauricio Henriquez Espinoza;2026;9;5/9/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5262;17877848-0;Mauricio Henriquez Espinoza;2026;10;5/10/26;35000;0;35000;pagado;3/10/26;tarjeta_credito;NO;
5263;17877848-0;Mauricio Henriquez Espinoza;2026;11;5/11/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5264;17877848-0;Mauricio Henriquez Espinoza;2026;12;5/12/26;35000;0;35000;pagado;1/12/26;efectivo;NO;
5265;12735469-3;Daniela Quezada Nuñez;2026;1;5/1/26;35000;0;35000;pagado;1/1/26;transferencia;NO;
5266;12735469-3;Daniela Quezada Nuñez;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5267;12735469-3;Daniela Quezada Nuñez;2026;3;5/3/26;35000;0;35000;pagado;2/3/26;tarjeta_credito;NO;
5268;12735469-3;Daniela Quezada Nuñez;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5269;12735469-3;Daniela Quezada Nuñez;2026;5;5/5/26;35000;0;35000;pagado;3/5/26;efectivo;NO;
5270;12735469-3;Daniela Quezada Nuñez;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5271;12735469-3;Daniela Quezada Nuñez;2026;7;5/7/26;35000;0;35000;pagado;5/7/26;transferencia;NO;
5272;12735469-3;Daniela Quezada Nuñez;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5273;12735469-3;Daniela Quezada Nuñez;2026;9;5/9/26;35000;0;35000;pagado;4/9/26;tarjeta_credito;NO;
5274;12735469-3;Daniela Quezada Nuñez;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5275;12735469-3;Daniela Quezada Nuñez;2026;11;5/11/26;35000;0;35000;pagado;2/11/26;efectivo;NO;
5276;12735469-3;Daniela Quezada Nuñez;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5277;21265551-1;Enrique Quezada Mendez;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5278;21265551-1;Enrique Quezada Mendez;2026;2;5/2/26;35000;0;35000;pagado;3/2/26;transferencia;NO;
5279;21265551-1;Enrique Quezada Mendez;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5280;21265551-1;Enrique Quezada Mendez;2026;4;5/4/26;35000;0;35000;pagado;5/4/26;tarjeta_credito;NO;
5281;21265551-1;Enrique Quezada Mendez;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5282;21265551-1;Enrique Quezada Mendez;2026;6;5/6/26;35000;0;35000;pagado;1/6/26;efectivo;NO;
5283;21265551-1;Enrique Quezada Mendez;2026;7;5/7/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5284;21265551-1;Enrique Quezada Mendez;2026;8;5/8/26;35000;0;35000;pagado;4/8/26;transferencia;NO;
5285;21265551-1;Enrique Quezada Mendez;2026;9;5/9/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5286;21265551-1;Enrique Quezada Mendez;2026;10;5/10/26;35000;0;35000;pagado;2/10/26;tarjeta_credito;NO;
5287;21265551-1;Enrique Quezada Mendez;2026;11;5/11/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5288;21265551-1;Enrique Quezada Mendez;2026;12;5/12/26;35000;0;35000;pagado;5/12/26;efectivo;NO;
5289;20789127-4;Daniela Henriquez Duarte;2026;1;5/1/26;35000;0;35000;pagado;4/1/26;transferencia;NO;
5290;20789127-4;Daniela Henriquez Duarte;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5291;20789127-4;Daniela Henriquez Duarte;2026;3;5/3/26;35000;0;35000;pagado;1/3/26;tarjeta_credito;NO;
5292;20789127-4;Daniela Henriquez Duarte;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
